FECHA,HORA,MODALIDAD,CANT_FALLECIDOS,CANT_HERIDOS,LATITUD,LONGITUD,DEPARTAMENTO,PROVINCIA,DISTRITO
2021-04-25,04:00:00,DESPISTE,0,0,-13.27403769,-76.27555152,LIMA,CAÑETE,SAN VICENTE DE CAÑETE
2021-04-25,04:40:00,CHOQUE,0,0,-7.53118705,-79.39370574,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC
2021-04-25,15:00:00,DESPISTE,0,0,-14.647389,-74.053917,AYACUCHO,LUCANAS,PUQUIO
2021-04-25,22:30:00,DESPISTE,0,0,-13.350535,-70.33749,PUNO,CARABAYA,AYAPATA
2021-04-25,16:00:00,DESPISTE,0,0,-11.903222,-76.52675,LIMA,HUAROCHIRI,SAN BARTOLOME
2021-04-26,06:20:00,CHOQUE,0,2,-15.2315,-69.821639,PUNO,HUANCANE,HUANCANE
2021-04-26,08:00:00,INCENDIO,0,0,-12.018472,-76.911889,LIMA,LIMA,LURIGANCHO
2021-04-26,08:00:00,CHOQUE,0,0,-13.56068965,-72.82014364,APURIMAC,ABANCAY,CURAHUASI
2021-04-26,10:30:00,CHOQUE,0,2,-5.917135,-78.075136,AMAZONAS,BONGARA,JAZAN
2021-04-26,09:30:00,CHOQUE,0,0,-17.37697864,-70.999635,MOQUEGUA,MARISCAL NIETO,MOQUEGUA
2021-04-26,12:45:00,DESPISTE,0,0,-11.657492,-77.205862,LIMA,HUARAL,AUCALLAMA
2021-04-26,09:10:00,DESPISTE,1,1,-16.516611,-69.651778,PUNO,EL COLLAO,CONDURIRI
2021-04-26,16:30:00,CHOQUE,0,2,-9.361895,-77.080231,ANCASH,HUARI,RAHUAPAMPA
2021-04-26,22:30:00,DESPISTE,0,0,-16.450915,-71.689963,AREQUIPA,AREQUIPA,UCHUMAYO
2021-04-26,22:30:00,CHOQUE,2,3,-11.978556,-76.782528,LIMA,LIMA,CHACLACAYO
2021-04-26,20:15:00,CHOQUE,1,3,-5.10347491,-81.06642216,PIURA,PAITA,PAITA
2021-04-27,06:00:00,CHOQUE,0,1,-5.407498,-80.040576,PIURA,MORROPON,LA MATANZA
2021-04-27,15:30:00,DESPISTE,0,0,-15.887414,-74.166937,AREQUIPA,CARAVELI,CHAPARRA
2021-04-27,14:00:00,CHOQUE,0,0,-15.9835826,-70.0205083,PUNO,PUNO,PICHACANI
2021-04-27,14:00:00,DESPISTE,0,0,-15.9505306,-70.0235833,PUNO,PUNO,PUNO
2021-04-27,15:50:00,DESPISTE,0,0,-8.35175,-78.8795,LA LIBERTAD,VIRU,VIRU
2021-04-27,08:15:00,DESPISTE,0,1,-8.2039283,-78.9607883,LA LIBERTAD,TRUJILLO,SALAVERRY
2021-04-28,05:30:00,CHOQUE,0,1,-13.710835,-71.597156,CUSCO,QUISPICANCHI,URCOS
2021-04-28,08:00:00,DESPISTE,0,0,-11.45028423,-77.33787619,LIMA,HUARAL,CHANCAY-HUARAL
2021-04-28,11:30:00,CHOQUE,1,1,-8.085335,-79.095999,LA LIBERTAD,TRUJILLO,HUANCHACO
2021-04-28,07:20:00,DESPISTE,0,1,-12.96938,-72.657823,CUSCO,LA CONVENCION,MARANURA
2021-04-28,18:20:00,CHOQUE,0,2,-11.649526,-75.797561,JUNIN,YAULI,LA OROYA
2021-04-28,13:30:00,DESPISTE,0,0,-13.4134722,-76.1907218,ICA,CHINCHA,GROCIO PRADO
2021-04-28,13:50:00,CHOQUE,0,0,-8.96,-78.629444,LA LIBERTAD,VIRU,GUADALUPITO
2021-04-29,01:50:00,DESPISTE,0,1,-14.647389,-74.310194,AYACUCHO,LUCANAS,LUCANAS
2021-04-29,01:30:00,CHOQUE,0,2,-11.428333,-77.365083,LIMA,HUARAL,CHANCAY-HUARAL
2021-04-29,11:00:00,CHOQUE,0,1,-12.0862237,-77.0636932,LIMA,LIMA,PUEBLO LIBRE
2021-04-29,05:00:00,CHOQUE,1,0,-11.935,-77.077222,LIMA,LIMA,LOS OLIVOS
2021-04-29,14:30:00,CHOQUE,0,1,-17.261167,-71.160917,MOQUEGUA,MARISCAL NIETO,MOQUEGUA
2021-04-29,12:30:00,CHOQUE,0,4,-11.649667,-75.796722,JUNIN,YAULI,LA OROYA
2021-04-29,00:50:00,DESPISTE,0,1,-13.5492482,-70.8867413,CUSCO,QUISPICANCHI,MARCAPATA
2021-04-30,04:30:00,DESPISTE,0,0,-15.64056,-70.694081,PUNO,LAMPA,SANTA LUCIA
2021-04-30,12:00:00,DESPISTE,0,0,-10.71934711,-77.76393434,LIMA,BARRANCA,BARRANCA
2021-04-30,14:50:00,DESPISTE,0,0,-11.239439,-75.936963,JUNIN,TARMA,SAN PEDRO DE CAJAS
2021-04-30,19:45:00,CHOQUE,1,0,-8.408793361,-78.81387967,LA LIBERTAD,VIRU,VIRU
2021-05-01,05:10:00,DESPISTE,0,0,-11.6222461,-75.985273,JUNIN,YAULI,SANTA ROSA DE SACCO
2021-05-01,01:30:00,CHOQUE,0,1,-12.416643,-69.137297,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS
2021-05-01,05:30:00,DESPISTE,0,0,-11.27918441,-75.92426198,JUNIN,TARMA,SAN PEDRO DE CAJAS
2021-05-01,06:50:00,DESPISTE,1,0,-14.752832,-69.985201,PUNO,AZANGARO,MUÑANI
2021-05-01,01:30:00,INCENDIO,0,0,-7.059098889,-79.56955621,LA LIBERTAD,CHEPEN,PACANGA
2021-05-01,11:23:00,DESPISTE,0,2,-9.180004,-78.475039,ANCASH,SANTA,NUEVO CHIMBOTE
2021-05-01,16:50:00,CHOQUE,0,0,-11.665944,-76.252944,LIMA,HUAROCHIRI,CHICLA
2021-05-01,20:00:00,CHOQUE,0,1,-9.58843,-77.176972,ANCASH,HUARI,CHAVIN DE HUANTAR
2021-05-02,06:00:00,DESPISTE,0,0,-10.15464,-77.451323,ANCASH,BOLOGNESI,CAJACAY
2021-05-02,01:00:00,DESPISTE,0,0,-8.696861,-74.994667,UCAYALI,PADRE ABAD,NESHUYA
2021-05-02,03:30:00,CHOQUE,1,0,-11.042272,-75.32269,JUNIN,CHANCHAMAYO,CHANCHAMAYO
2021-05-02,17:00:00,CHOQUE,0,0,-8.642872,-78.623215,LA LIBERTAD,VIRU,CHAO
2021-05-03,09:30:00,DESPISTE,0,1,-13.952944,-73.143528,APURIMAC,AYMARAES,TINTAY
2021-05-03,20:50:00,ATROPELLO,1,0,-14.184222,-71.350056,CUSCO,CANCHIS,SAN PEDRO
2021-05-04,01:20:00,DESPISTE,0,0,-11.645329,-77.211003,LIMA,HUARAL,AUCALLAMA
2021-05-04,08:20:00,DESPISTE,0,0,-8.591772,-74.915735,UCAYALI,CORONEL PORTILLO,CAMPOVERDE
2021-05-04,07:10:00,CHOQUE,0,0,-16.45939,-71.6258417,AREQUIPA,AREQUIPA,UCHUMAYO
2021-05-04,11:04:00,CHOQUE,0,1,-14.041722,-73.235806,APURIMAC,AYMARAES,COLCABAMBA-AYMARAES
2021-05-04,17:25:00,DESPISTE,0,0,-11.656278,-77.206972,LIMA,HUARAL,AUCALLAMA
2021-05-04,15:50:00,CHOQUE,0,1,-5.695056,-77.80625,AMAZONAS,BONGARA,YAMBRASBAMBA
2021-05-04,21:30:00,CHOQUE,0,2,-10.692952,-76.211301,PASCO,PASCO,YANACANCHA
2021-05-04,10:30:00,ESPECIAL,0,1,-11.92029124,-77.07335131,LIMA,LIMA,COMAS
2021-05-05,05:00:00,INCENDIO,0,0,-11.9790277,-77.0664082,LIMA,LIMA,LOS OLIVOS
2021-05-05,03:20:00,DESPISTE,0,1,-8.38078489,-78.85781763,LA LIBERTAD,VIRU,VIRU
2021-05-05,17:40:00,DESPISTE,0,1,-13.455028,-72.405272,CUSCO,ANTA,LIMATAMBO
2021-05-06,04:30:00,DESPISTE,0,0,-12.9764581,-70.3444933,MADRE DE DIOS,TAMBOPATA,INAMBARI
2021-05-06,09:00:00,DESPISTE,0,0,-11.810321,-76.347245,LIMA,HUAROCHIRI,SAN MATEO
2021-05-06,04:49:00,DESPISTE,0,0,-9.197454,-75.795158,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN
2021-05-07,03:05:00,CHOQUE,2,0,-8.441639,-78.751361,LA LIBERTAD,VIRU,VIRU
2021-05-07,08:00:00,DESPISTE,0,0,-16.631725,-69.113239,PUNO,CHUCUITO,DESAGUADERO
2021-05-07,15:00:00,CHOQUE,0,1,-16.980029,-71.781115,AREQUIPA,ISLAY,COCACHACRA
2021-05-07,17:50:00,DESPISTE,0,0,-14.657833,-74.370639,AYACUCHO,LUCANAS,LUCANAS
2021-05-07,09:30:00,DESPISTE,0,1,-5.708816368,-78.56070732,AMAZONAS,UTCUBAMBA,BAGUA GRANDE
2021-05-07,19:40:00,CHOQUE,0,5,-7.880608002,-79.12965767,LA LIBERTAD,ASCOPE,CHICAMA
2021-05-08,05:00:00,CHOQUE,1,0,-13.5418882,-72.8039398,APURIMAC,ABANCAY,CURAHUASI
2021-05-08,03:40:00,CHOQUE,0,0,-11.273444,-77.512,LIMA,HUAURA,HUACHO
2021-05-08,04:50:00,CHOQUE,0,2,-13.55783406,-76.13357421,ICA,CHINCHA,EL CARMEN
2021-05-08,04:05:00,CHOQUE,0,0,-11.630299,-76.232174,LIMA,HUAROCHIRI,CHICLA
2021-05-08,03:20:00,DESPISTE,1,0,-9.341294329,-78.3975394,ANCASH,CASMA,CASMA
2021-05-08,21:00:00,CHOQUE,0,0,-8.687734,-74.989763,UCAYALI,PADRE ABAD,NESHUYA
2021-05-08,23:10:00,DESPISTE,0,2,-12.98180407,-76.492678,LIMA,CAÑETE,CERRO AZUL
2021-05-08,06:30:00,DESPISTE,0,4,-6.2214519,-77.8241394,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS
2021-05-09,05:00:00,CHOQUE,0,0,-9.447042519,-78.34947376,ANCASH,CASMA,CASMA
2021-05-09,05:00:00,DESPISTE,0,1,-13.45455,-72.411252,CUSCO,ANTA,LIMATAMBO
2021-05-09,01:00:00,CHOQUE,0,2,-5.28892175,-80.61618068,PIURA,PIURA,CATACAOS
2021-05-09,11:35:00,DESPISTE,0,0,-14.67477691,-75.15577985,ICA,PALPA,LLIPATA
2021-05-09,12:00:00,CHOQUE,0,0,-15.453194,-74.868389,AREQUIPA,CARAVELI,LOMAS
2021-05-09,17:30:00,DESPISTE,0,0,-15.87925342,-74.17048105,AREQUIPA,CARAVELI,CHAPARRA
2021-05-09,22:10:00,DESPISTE,0,0,-7.1364917,-79.4673278,LA LIBERTAD,CHEPEN,PACANGA
2021-05-10,05:50:00,CHOQUE,0,1,-12.74348,-76.612198,LIMA,CAÑETE,ASIA
2021-05-10,06:00:00,DESPISTE,1,5,-6.966583,-79.6815,LAMBAYEQUE,CHICLAYO,LAGUNAS
2021-05-10,09:40:00,CHOQUE,0,1,-7.152185,-78.413094,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA
2021-05-10,14:00:00,CHOQUE,0,1,-11.084929,-75.329467,JUNIN,CHANCHAMAYO,SAN RAMON
2021-05-10,10:00:00,DESPISTE,0,1,-15.6793,-72.5966678,AREQUIPA,CASTILLA,PAMPACOLCA
2021-05-10,15:55:00,CHOQUE,0,11,-11.7653164,-75.7103583,JUNIN,JAUJA,CURICACA
2021-05-10,22:08:00,CHOQUE,2,2,-8.441641448,-78.75136284,LA LIBERTAD,VIRU,VIRU
2021-05-10,22:00:00,CHOQUE,1,0,-5.387741,-80.614425,PIURA,PIURA,CURA MORI
2021-05-10,23:35:00,CHOQUE,0,1,-6.358332,-79.782132,LAMBAYEQUE,LAMBAYEQUE,JAYANCA
2021-05-10,17:30:00,CHOQUE,0,2,-14.075056,-72.183667,APURIMAC,COTABAMBAS,MARA
2021-05-11,06:10:00,CHOQUE,0,0,-11.763306,-75.49575,JUNIN,JAUJA,JAUJA
2021-05-11,09:20:00,CHOQUE,0,11,-11.91975,-76.621556,LIMA,HUAROCHIRI,RICARDO PALMA
2021-05-11,17:30:00,CHOQUE,1,2,-14.463463,-75.40886,ICA,ICA,SANTIAGO-ICA
2021-05-11,23:15:00,CHOQUE,0,1,-15.49148461,-70.1439813,PUNO,SAN ROMAN,JULIACA
2021-05-12,09:20:00,CHOQUE,0,2,-14.297622,-73.240203,APURIMAC,AYMARAES,CHALHUANCA
2021-05-12,04:40:00,DESPISTE,0,0,-7.279191667,-78.54421333,CAJAMARCA,CAJAMARCA,MAGDALENA-CAJAMARCA
2021-05-12,06:55:00,ESPECIAL,0,0,-3.769333,-73.262694,LORETO,MAYNAS,BELEN
2021-05-12,23:30:00,CHOQUE,1,0,-13.432391,-70.391703,PUNO,CARABAYA,SAN GABAN
2021-05-13,01:50:00,CHOQUE,0,0,-10.456577,-77.920244,ANCASH,HUARMEY,HUARMEY
2021-05-13,09:40:00,DESPISTE,0,0,-8.180314,-78.989746,LA LIBERTAD,TRUJILLO,SALAVERRY
2021-05-13,17:00:00,DESPISTE,0,1,-13.340472,-76.230861,ICA,CHINCHA,GROCIO PRADO
2021-05-13,18:15:00,DESPISTE,0,0,-9.601833,-76.03025,HUANUCO,HUANUCO,CHINCHAO
2021-05-13,17:30:00,CHOQUE,0,1,-7.15467807,-78.41704349,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA
2021-05-13,16:35:00,DESPISTE,0,0,-15.853662,-71.117502,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
2021-05-14,08:30:00,CHOQUE,0,3,-11.715633,-77.174133,LIMA,LIMA,ANCON
2021-05-14,15:40:00,CHOQUE,0,2,-5.792961,-78.783164,CAJAMARCA,JAEN,JAEN
2021-05-14,05:27:00,CHOQUE,0,3,-14.229873,-71.278152,CUSCO,CANCHIS,SICUANI
2021-05-14,21:30:00,CHOQUE,0,6,-11.3276326,-77.4727893,LIMA,HUAURA,HUACHO
2021-05-14,21:50:00,CHOQUE,0,1,-16.2233288,-73.64631513,AREQUIPA,CARAVELI,ATICO
2021-05-14,16:40:00,CHOQUE,1,0,-9.703588,-76.092667,HUANUCO,HUANUCO,CHINCHAO
2021-05-14,04:40:00,DESPISTE,0,1,-13.67119751,-72.9381544,APURIMAC,ABANCAY,PICHIRHUA
2021-05-15,03:30:00,DESPISTE,0,1,-12.58749936,-76.66511584,LIMA,CAÑETE,SAN ANTONIO
2021-05-15,07:00:00,CHOQUE,0,1,-11.52830831,-77.28771835,LIMA,HUARAL,CHANCAY-HUARAL
2021-05-15,00:15:00,DESPISTE,0,0,-16.867239,-70.178461,MOQUEGUA,MARISCAL NIETO,CARUMAS
2021-05-15,05:30:00,VOLCADURA,0,0,-13.532726,-73.680271,APURIMAC,CHINCHEROS,ANCO_HUALLO
2021-05-15,15:15:00,DESPISTE,0,0,-16.251861,-71.679472,AREQUIPA,AREQUIPA,YURA
2021-05-15,19:40:00,CHOQUE,2,2,-9.303528,-77.6185,ANCASH,CARHUAZ,ACOPAMPA
2021-05-15,23:50:00,DESPISTE,0,2,-11.92063,-76.623245,LIMA,HUAROCHIRI,RICARDO PALMA
2021-05-15,04:00:00,DESPISTE,0,0,-11.78484481,-76.31018123,LIMA,HUAROCHIRI,SAN MATEO
2021-05-15,08:20:00,DESPISTE,0,0,-7.01775,-79.605139,LAMBAYEQUE,CHICLAYO,LAGUNAS
2021-05-15,17:00:00,CHOQUE,0,0,-10.646769,-76.1679717,PASCO,PASCO,YANACANCHA
2021-05-16,06:05:00,CHOQUE,0,2,-11.603722,-77.244056,LIMA,HUARAL,CHANCAY-HUARAL
2021-05-16,05:38:00,DESPISTE,0,2,-11.56573097,-77.26487774,LIMA,HUARAL,CHANCAY-HUARAL
2021-05-16,11:40:00,DESPISTE,1,0,-16.077268,-71.51223,AREQUIPA,AREQUIPA,YURA
2021-05-16,11:20:00,INCENDIO,0,0,-9.908214,-78.214967,ANCASH,HUARMEY,CULEBRAS
2021-05-16,11:45:00,CHOQUE,0,3,-13.837775,-72.974453,APURIMAC,ABANCAY,CIRCA
2021-05-16,18:00:00,VOLCADURA,0,0,-13.459667,-71.885528,CUSCO,CALCA,TARAY
2021-05-16,18:35:00,CHOQUE,0,3,-11.34526143,-75.88440428,JUNIN,TARMA,LA UNION-TARMA
2021-05-16,20:00:00,DESPISTE,1,4,-5.916359,-78.079566,AMAZONAS,LUYA,SAN JERONIMO-LUYA
2021-05-16,08:30:00,CHOQUE,0,1,-7.063417,-78.296556,CAJAMARCA,CAJAMARCA,ENCAÑADA
2021-05-16,17:35:00,CHOQUE,0,1,-11.5967,-76.143703,JUNIN,YAULI,MOROCOCHA
2021-05-17,00:30:00,DESPISTE,1,1,-7.997341,-78.677655,LA LIBERTAD,OTUZCO,SALPO
2021-05-17,15:20:00,CHOQUE,0,0,-16.4988685,-71.7181688,AREQUIPA,AREQUIPA,UCHUMAYO
2021-05-17,14:40:00,DESPISTE,0,1,-5.58806,-79.96224,LAMBAYEQUE,LAMBAYEQUE,OLMOS
2021-05-17,23:00:00,CHOQUE,0,0,-5.9039367,-78.1644377,AMAZONAS,UTCUBAMBA,JAMALCA
2021-05-17,14:00:00,DESPISTE,0,1,-5.170650961,-80.68940494,PIURA,PIURA,VEINTISEIS DE OCTUBRE
2021-05-18,11:30:00,DESPISTE,0,0,-9.256003,-78.434236,ANCASH,SANTA,SAMANCO
2021-05-18,07:00:00,CHOQUE,0,0,-13.386833,-76.202333,ICA,CHINCHA,GROCIO PRADO
2021-05-18,21:25:00,DESPISTE,0,1,-11.702222,-76.268556,LIMA,HUAROCHIRI,CHICLA
2021-05-18,21:30:00,CHOQUE,1,0,-5.927806,-79.30175,CAJAMARCA,JAEN,POMAHUACA
2021-05-19,07:00:00,CHOQUE,0,0,-9.493839987,-78.27554934,ANCASH,CASMA,CASMA
2021-05-19,05:30:00,CHOQUE,3,1,-5.170134,-80.185452,PIURA,MORROPON,CHULUCANAS
2021-05-19,04:30:00,CHOQUE,0,0,-11.464607,-75.959655,JUNIN,YAULI,PACCHA
2021-05-19,15:15:00,CHOQUE,0,1,-17.35478165,-70.9945377,MOQUEGUA,MARISCAL NIETO,MOQUEGUA
2021-05-19,04:00:00,DESPISTE,0,0,-6.801700423,-76.33437002,SAN MARTIN,PICOTA,BUENOS AIRES
2021-05-20,01:30:00,DESPISTE,0,1,-12.17051174,-76.97937868,LIMA,LIMA,SAN JUAN DE MIRAFLORES
2021-05-20,03:30:00,VOLCADURA,0,0,-11.7734796,-77.1594028,LIMA,LIMA,ANCON
2021-05-20,07:50:00,DESPISTE,0,10,-9.341294329,-78.3975394,ANCASH,CASMA,CASMA
2021-05-20,13:50:00,CHOQUE,0,0,-11.598783,-76.180431,JUNIN,YAULI,MOROCOCHA
2021-05-20,12:00:00,CHOQUE,0,0,-8.202782049,-78.96139254,LA LIBERTAD,TRUJILLO,SALAVERRY
2021-05-20,21:40:00,CHOQUE,0,0,-15.719222,-70.816917,PUNO,LAMPA,SANTA LUCIA
2021-05-20,20:07:00,DESPISTE,0,0,-11.427917,-77.365278,LIMA,HUARAL,CHANCAY-HUARAL
2021-05-21,03:30:00,DESPISTE,0,0,-9.328333,-78.403472,ANCASH,SANTA,SAMANCO
2021-05-21,08:20:00,DESPISTE,0,3,-10.980187,-75.3048,JUNIN,CHANCHAMAYO,CHANCHAMAYO
2021-05-21,16:30:00,ESPECIAL,0,1,-10.6638116,-76.2531885,PASCO,PASCO,YANACANCHA
2021-05-21,05:00:00,DESPISTE,0,0,-7.9424,-78.561768,LA LIBERTAD,OTUZCO,AGALLPAMPA
2021-05-21,20:50:00,CHOQUE,0,0,-17.8198073,-71.1407017,MOQUEGUA,ILO,ILO
2021-05-22,00:10:00,INCENDIO,0,0,-12.48513531,-76.74582634,LIMA,CAÑETE,CHILCA
2021-05-22,03:50:00,DESPISTE,0,0,-17.165901,-70.87354,MOQUEGUA,MARISCAL NIETO,SAMEGUA
2021-05-22,00:18:00,DESPISTE,0,2,-8.265616374,-78.92737479,LA LIBERTAD,TRUJILLO,SALAVERRY
2021-05-22,10:15:00,CHOQUE,1,1,-14.558357,-73.393434,APURIMAC,AYMARAES,COTARUSE
2021-05-22,14:30:00,CHOQUE,0,0,-11.4538728,-77.32969018,LIMA,HUARAL,CHANCAY-HUARAL
2021-05-22,05:30:00,INCENDIO,0,0,-12.033811,-76.989922,LIMA,LIMA,EL AGUSTINO
2021-05-22,15:25:00,CHOQUE,0,4,-13.929746,-75.9583671,ICA,ICA,SALAS-ICA
2021-05-22,10:00:00,DESPISTE,0,2,-16.34458073,-72.13617014,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS
2021-05-22,16:05:00,DESPISTE,0,0,-5.9228772,-79.5502613,PIURA,HUANCABAMBA,HUARMACA
2021-05-22,18:45:00,DESPISTE,3,0,-7.98896,-78.65642,LA LIBERTAD,OTUZCO,SALPO
2021-05-23,06:50:00,DESPISTE,0,0,-7.24214,-79.139601,CAJAMARCA,CONTUMAZA,YONAN
2021-05-23,11:30:00,CHOQUE,0,4,-14.85466137,-74.96485231,ICA,NASCA,VISTA ALEGRE
2021-05-23,11:35:00,DESPISTE,0,0,-16.31875,-73.354333,AREQUIPA,CARAVELI,ATICO
2021-05-23,15:00:00,DESPISTE,0,1,-15.87925342,-74.17048105,AREQUIPA,CARAVELI,CHAPARRA
2021-05-23,09:00:00,DESPISTE,0,0,-6.043694,-77.051833,SAN MARTIN,MOYOBAMBA,CALZADA
2021-05-23,17:00:00,CHOQUE,0,0,-11.2028125,-77.56311499,LIMA,HUAURA,HUACHO
2021-05-23,18:30:00,CHOQUE,0,0,-11.67793,-76.257197,LIMA,HUAROCHIRI,CHICLA
2021-05-23,20:15:00,CHOQUE,0,2,-12.89669023,-76.50615151,LIMA,CAÑETE,ASIA
2021-05-23,19:55:00,ESPECIAL,0,0,-10.352402,-78.02569,ANCASH,HUARMEY,HUARMEY
2021-05-24,00:15:00,CHOQUE,0,3,-11.791806,-76.337639,LIMA,HUAROCHIRI,SAN MATEO
2021-05-24,04:40:00,DESPISTE,0,1,-5.186818,-80.135447,PIURA,MORROPON,LA MATANZA
2021-05-24,10:00:00,CHOQUE,1,0,-11.2547381,-74.57130507,JUNIN,SATIPO,SATIPO
2021-05-24,17:45:00,CHOQUE,0,1,-6.714874,-76.289229,SAN MARTIN,PICOTA,BUENOS AIRES
2021-05-24,15:00:00,CHOQUE,0,0,-12.493778,-76.743694,LIMA,CAÑETE,CHILCA
2021-05-24,16:45:00,INCENDIO,0,0,-14.69019194,-75.11738184,ICA,NASCA,EL INGENIO
2021-05-24,08:50:00,DESPISTE,0,0,-13.612028,-72.864861,APURIMAC,ABANCAY,TAMBURCO
2021-05-25,04:30:00,CHOQUE,5,6,-16.83512221,-71.85921074,AREQUIPA,ISLAY,MOLLENDO
2021-05-25,00:50:00,CHOQUE,0,0,-7.305753,-79.479572,LA LIBERTAD,PACASMAYO,GUADALUPE
2021-05-25,06:00:00,DESPISTE,0,0,-11.187306,-75.971972,JUNIN,JUNIN,JUNIN
2021-05-25,06:50:00,CHOQUE,0,2,-11.680906,-77.191059,LIMA,LIMA,ANCON
2021-05-25,03:00:00,CHOQUE,0,3,-5.98986,-79.701393,LAMBAYEQUE,LAMBAYEQUE,OLMOS
2021-05-25,17:20:00,CHOQUE,0,2,-10.71934711,-77.76393434,LIMA,BARRANCA,BARRANCA
2021-05-25,14:50:00,CHOQUE,0,2,-11.7525225,-76.2949031,LIMA,HUAROCHIRI,SAN MATEO
2021-05-25,22:50:00,CHOQUE,0,1,-13.55758519,-72.75360069,APURIMAC,ABANCAY,CURAHUASI
2021-05-25,14:25:00,CHOQUE,1,0,-15.8151611,-74.3527361,AREQUIPA,CARAVELI,ATIQUIPA
2021-05-26,07:40:00,CHOQUE,0,2,-13.287094,-76.152362,ICA,CHINCHA,GROCIO PRADO
2021-05-26,14:30:00,CHOQUE,0,1,-16.972619,-70.681868,MOQUEGUA,MARISCAL NIETO,TORATA
2021-05-26,18:00:00,CHOQUE,0,2,-15.820831,-70.028671,PUNO,PUNO,PUNO
2021-05-26,22:45:00,CHOQUE,0,2,-11.726278,-77.142083,LIMA,LIMA,ANCON
2021-05-26,18:50:00,CHOQUE,0,1,-12.903476,-72.683735,CUSCO,LA CONVENCION,SANTA ANA-LA CONVENCION
2021-05-26,07:40:00,DESPISTE,0,1,-9.206370759,-75.85199079,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES
2021-05-26,15:00:00,CHOQUE,0,1,-11.310275,-77.48535,LIMA,HUAURA,HUACHO
2021-05-27,10:45:00,CHOQUE,0,1,-9.233806,-78.448583,ANCASH,SANTA,NEPEÑA
2021-05-27,03:30:00,CHOQUE,1,0,-15.752293,-70.9531305,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
2021-05-27,19:00:00,CHOQUE,0,1,-8.26864724,-78.9263417,LA LIBERTAD,TRUJILLO,SALAVERRY
2021-05-27,08:40:00,CHOQUE,0,0,-14.606417,-74.278,AYACUCHO,LUCANAS,LUCANAS
2021-05-28,04:40:00,CHOQUE,0,3,-6.366553,-80.207225,LAMBAYEQUE,LAMBAYEQUE,OLMOS
2021-05-28,06:00:00,DESPISTE,3,0,-15.004641,-70.181776,PUNO,AZANGARO,SANTIAGO DE PUPUJA
2021-05-28,12:05:00,CHOQUE,0,6,-14.48874613,-75.31030738,ICA,ICA,SANTIAGO-ICA
2021-05-28,11:10:00,DESPISTE,0,0,-12.639401,-72.871346,CUSCO,LA CONVENCION,ECHARATE
2021-05-28,07:30:00,DESPISTE,2,4,-11.509,-74.825,JUNIN,SATIPO,PAMPA HERMOSA
2021-05-28,16:45:00,DESPISTE,0,1,-8.708147532,-78.63925446,LA LIBERTAD,VIRU,GUADALUPITO
2021-05-28,22:50:00,CHOQUE,0,1,-11.733237,-76.262385,LIMA,HUAROCHIRI,CHICLA
2021-05-28,17:00:00,CHOQUE,0,1,-10.111722,-77.287222,ANCASH,RECUAY,CATAC
2021-05-28,19:30:00,CHOQUE,0,1,-16.41612886,-73.17594244,AREQUIPA,CAMANA,OCOÑA
2021-05-28,22:18:00,CHOQUE,0,1,-7.042111,-78.754167,CAJAMARCA,SAN PABLO,TUMBADEN
2021-05-28,05:40:00,CHOQUE,0,0,-17.708883,-70.825543,TACNA,JORGE BASADRE,ITE
2021-05-29,04:15:00,CHOQUE,0,2,-11.914528,-76.54944,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA
2021-05-29,01:40:00,DESPISTE,0,0,-9.561783,-76.018128,HUANUCO,HUANUCO,CHINCHAO
2021-05-29,06:00:00,DESPISTE,0,1,-15.873245,-71.14277,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
2021-05-29,10:30:00,DESPISTE,0,1,-16.47034435,-71.94273945,AREQUIPA,AREQUIPA,VITOR
2021-05-29,06:30:00,DESPISTE,0,0,-10.664011,-76.179898,PASCO,PASCO,YANACANCHA
2021-05-29,20:10:00,CHOQUE,0,2,-10.86841193,-77.68711889,LIMA,BARRANCA,SUPE
2021-05-29,20:00:00,CHOQUE,2,0,-15.8634137,-74.2210055,AREQUIPA,CARAVELI,CHALA
2021-05-29,20:05:00,CHOQUE,1,0,-10.933637,-74.8691347,JUNIN,CHANCHAMAYO,PICHANAQUI
2021-05-29,21:05:00,CHOQUE,2,0,-10.839872,-77.696383,LIMA,BARRANCA,SUPE
2021-05-29,05:00:00,DESPISTE,0,0,-14.567838,-73.562039,AYACUCHO,PARINACOCHAS,CORACORA
2021-05-30,04:30:00,ATROPELLO,1,0,-11.612662,-77.2314609,LIMA,HUARAL,AUCALLAMA
2021-05-30,11:20:00,DESPISTE,0,1,-8.659011578,-78.61996409,LA LIBERTAD,VIRU,CHAO
